time;vehicle;bicycle;person;site;cameraCode
2023-11-24T07:40:00Z;0;0;6;ConsellDeCent EnriqueGranados;110_6
2023-12-02T07:40:00Z;0;0;0;Valencia Girona;110_3
2023-12-02T07:40:02Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-12-02T07:40:02Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:40:13Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-12-02T07:40:24Z;0;0;0;ConsellDeCent Girona;110_8
2023-11-24T07:45:00Z;5;2;24;ConsellDeCent EnriqueGranados;110_6
2023-12-02T07:45:00Z;0;1;8;ConsellDeCent Girona;110_8
2023-12-02T07:45:00Z;1;0;1;Valencia Girona;110_3
2023-12-02T07:45:00Z;3;0;0;Valencia Rocafort;110_1
2023-12-02T07:45:00Z;0;0;1;ConsellDeCent CompteBorrell;110_5
2023-12-02T07:45:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:45:00Z;0;0;0;Valencia Girona;110_3
2023-12-02T07:45:00Z;0;0;1;ConsellDeCent Rocafort;110_4
2023-12-02T07:45:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-12-02T07:45:00Z;0;0;1;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:45:00Z;6;4;25;ConsellDeCent EnriqueGranados;110_6
2023-12-02T07:45:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:45:00Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T07:50:00Z;0;0;2;ConsellDeCent CompteBorrell;110_5
